report_event,duid,participant,region,issue_time,effective_time,cancellation_time,directed_resource_type,reason,direction_instruction,market_notice,directed_mwh,compensation_payment,retained_trading_amount,additional_compensation,ie_fee,cra,source_format,source_file
2022-04-06T18:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-04-15T17:00:00Z,2022-04-16T08:29:59Z,2022-04-16T14:29:59Z,,System security,Synchronise,MN 95872,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-04-16T17:00:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2022-04-16T17:00:00Z,2022-04-16T21:59:59Z,2022-04-17T15:30:00Z,,System security,Remain,MN 95879,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-04-16T17:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-04-16T17:00:00Z,2022-04-16T22:30:00Z,2022-04-17T15:30:00Z,,System security,Remain,MN 95879,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-04-16T17:00:00Z,OSB-AG,Origin Energy Electricity Limited,SA1,2022-04-22T18:00:00Z,2022-04-23T09:00:00Z,2022-04-23T14:29:59Z,,System security,Remain,MN 95911,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-04-23T17:29:59Z,OSB-AG,Origin Energy Electricity Limited,SA1,2022-04-23T17:29:59Z,2022-04-23T21:59:59Z,2022-04-24T09:00:00Z,,System security,Remain,MN 95917,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-04-23T17:29:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-04-23T17:29:59Z,2022-04-24T09:00:00Z,2022-04-24T14:29:59Z,,System security,Synchronise,MN 95917,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-04-23T17:29:59Z,OSB-AG,Origin Energy Electricity Limited,SA1,2022-04-24T17:00:00Z,2022-04-25T07:30:00Z,2022-04-25T09:00:00Z,,System security,Remain,MN 95928,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-04-23T17:29:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-04-24T17:00:00Z,2022-04-25T09:00:00Z,2022-04-25T14:29:59Z,,System security,Synchronise,MN 95928,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-02T15:59:59Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-02T15:59:59Z,2022-05-03T08:29:59Z,2022-05-02T16:15:00Z,,System security,Synchronise,MN 95990,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-02T15:59:59Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-02T15:59:59Z,2022-05-03T08:29:59Z,2022-05-02T16:15:00Z,,System security,Synchronise,MN 95990,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-02T15:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-05-02T15:59:59Z,2022-05-03T10:30:00Z,2022-05-03T14:29:59Z,,System security,Synchronise,MN 95990,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-02T15:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-05-13T17:00:00Z,2022-05-14T02:00:00Z,2022-05-14T14:29:59Z,,System security,Remain,MN 96306,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-02T15:59:59Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-05-14T01:30:00Z,2022-05-14T06:00:00Z,2022-05-14T15:00:00Z,,System security,Remain,MN 96306,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-14T17:00:00Z,2022-05-15T08:29:59Z,2022-05-14T20:29:59Z,,System security,Synchronise,MN 96326,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-14T17:00:00Z,2022-05-15T08:29:59Z,2022-05-14T20:29:59Z,,System security,Synchronise,MN 96326,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-05-14T17:19:59Z,2022-05-15T09:00:00Z,2022-05-15T15:30:00Z,,System security,Synchronise,MN 96326,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-05-14T17:19:59Z,2022-05-15T09:00:00Z,2022-05-16T14:29:59Z,,System security,Synchronise,MN 96326,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-14T17:29:59Z,2022-05-15T15:30:00Z,2022-05-15T15:59:59Z,,System security,Synchronise,MN 96326,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-14T17:29:59Z,2022-05-15T15:30:00Z,2022-05-15T15:59:59Z,,System security,Synchronise,MN 96326,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-05-15T17:19:59Z,2022-05-16T12:30:00Z,2022-05-16T10:54:59Z,,System security,Synchronise,MN 96326,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-15T17:29:59Z,2022-05-16T11:00:00Z,2022-05-16T10:54:59Z,,System security,Synchronise,MN 96326,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-15T17:29:59Z,2022-05-16T11:00:00Z,2022-05-16T10:54:59Z,,System security,Synchronise,MN 96326,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-20T11:10:00Z,2022-05-20T11:29:59Z,2022-05-20T11:35:00Z,,System security,Synchronise,MN 96493,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-20T11:10:00Z,2022-05-20T11:29:59Z,2022-05-20T15:00:00Z,,System security,Synchronise,MN 96493,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,DRYCGT1,Synergen Power Pty Limited,SA1,2022-05-20T11:35:00Z,2022-05-20T11:35:00Z,2022-05-20T15:00:00Z,,System security,Synchronise,MN 96493,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-14T17:00:00Z,QPS5,Origin Energy Electricity Limited,SA1,2022-05-20T13:09:59Z,2022-05-20T15:00:00Z,2022-05-20T16:40:00Z,,System security,Synchronise,MN 96493,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-20T17:00:00Z,2022-05-21T09:59:59Z,2022-05-21T12:00:00Z,,System security,Synchronise,MN 96504,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-20T17:00:00Z,2022-05-21T09:59:59Z,2022-05-21T12:00:00Z,,System security,Synchronise,MN 96504,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-05-20T17:00:00Z,2022-05-21T12:00:00Z,2022-05-21T15:59:59Z,,System security,Synchronise,MN 96504,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-05-20T17:00:00Z,2022-05-21T00:59:59Z,2022-05-23T14:29:59Z,,System security,Remain,MN 96504,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-21T17:00:00Z,2022-05-22T09:59:59Z,2022-05-22T12:00:00Z,,System security,Synchronise,MN 96504,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-21T17:00:00Z,2022-05-22T09:59:59Z,2022-05-22T12:00:00Z,,System security,Synchronise,MN 96504,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-05-21T17:00:00Z,2022-05-22T12:00:00Z,2022-05-22T15:59:59Z,,System security,Synchronise,MN 96504,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-05-23T17:00:00Z,2022-05-24T00:30:00Z,2022-05-23T20:29:59Z,,System security,Remain,MN 96531,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-23T17:10:00Z,2022-05-24T14:29:59Z,2022-05-23T19:15:00Z,,System security,Synchronise,MN 96531,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-23T17:10:00Z,2022-05-24T14:29:59Z,2022-05-23T19:15:00Z,,System security,Synchronise,MN 96531,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-05-23T20:29:59Z,2022-05-24T00:30:00Z,2022-05-24T14:29:59Z,,System security,Remain,MN 96531,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-20T17:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-05-24T17:00:00Z,2022-05-25T00:59:59Z,2022-05-25T13:30:00Z,,System security,Remain,MN 96548,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-28T15:59:59Z,2022-05-29T09:00:00Z,2022-05-28T17:00:00Z,,System security,Synchronise,MN 96581,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-28T15:59:59Z,2022-05-29T09:00:00Z,2022-05-28T17:00:00Z,,System security,Synchronise,MN 96581,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-05-28T15:59:59Z,2022-05-29T09:59:59Z,2022-05-29T15:00:00Z,,System security,Synchronise,MN 96581,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-05-28T15:59:59Z,2022-05-29T11:00:00Z,2022-05-29T15:45:00Z,,System security,Synchronise,MN 96581,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-29T16:30:00Z,2022-05-30T00:00:00Z,2022-05-29T17:29:59Z,,System security,Synchronise,MN 96601,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-29T16:30:00Z,2022-05-30T00:00:00Z,2022-05-29T17:29:59Z,,System security,Synchronise,MN 96601,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-05-29T16:30:00Z,2022-05-30T02:00:00Z,2022-05-29T17:29:59Z,,System security,Synchronise,MN 96601,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-05-30T17:00:00Z,2022-05-31T00:59:59Z,2022-05-30T19:44:59Z,,System security,Synchronise,MN 96622,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-05-30T17:00:00Z,2022-05-31T00:59:59Z,2022-05-30T19:44:59Z,,System security,Synchronise,MN 96622,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-05-30T17:00:00Z,2022-05-31T03:00:00Z,2022-05-31T15:30:00Z,,System security,Synchronise,MN 96622,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-05-28T15:59:59Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-05-30T17:00:00Z,2022-05-31T00:59:59Z,2022-05-31T14:00:00Z,,System security,Remain,MN 96622,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-06-03T17:00:00Z,2022-06-04T02:29:59Z,2022-06-04T14:00:00Z,,System security,Synchronise,MN 96570,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2022-06-03T17:00:00Z,2022-06-04T12:00:00Z,2022-06-05T12:59:59Z,,System security,Synchronise,MN 96570,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-06-03T17:10:00Z,2022-06-04T09:59:59Z,2022-06-04T12:00:00Z,,System security,Synchronise,MN 96570,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-06-03T17:10:00Z,2022-06-04T14:00:00Z,2022-06-04T15:59:59Z,,System security,Synchronise,MN 96570,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-06-03T17:10:00Z,2022-06-04T09:59:59Z,2022-06-04T12:00:00Z,,System security,Synchronise,MN 96570,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-06-03T17:10:00Z,2022-06-04T14:00:00Z,2022-06-04T15:59:59Z,,System security,Synchronise,MN 96570,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-06-04T15:30:00Z,2022-06-05T00:59:59Z,2022-06-05T14:15:00Z,,System security,Synchronise,MN 96570,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-06-04T15:59:59Z,2022-06-05T14:15:00Z,2022-06-05T16:15:00Z,,System security,Synchronise,MN 96570,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-06-04T15:59:59Z,2022-06-05T14:15:00Z,2022-06-05T16:15:00Z,,System security,Synchronise,MN 96570,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-06-05T15:30:00Z,2022-06-05T21:30:00Z,2022-06-06T14:29:59Z,,System security,Synchronise,MN 96803,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,DRYCGT2,Synergen Power Pty Limited,SA1,2022-06-05T15:45:00Z,2022-06-05T23:29:59Z,2022-06-05T18:30:00Z,,System security,Synchronise,MN 96803,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,DRYCGT3,Synergen Power Pty Limited,SA1,2022-06-05T15:45:00Z,2022-06-05T23:29:59Z,2022-06-05T18:30:00Z,,System security,Synchronise,MN 96803,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-03T17:00:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2022-06-05T15:49:59Z,2022-06-05T22:30:00Z,2022-06-06T15:30:00Z,,System security,Synchronise,MN 96803,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-14T11:19:59Z,OSB-AG,Origin Energy Electricity Limited,SA1,2022-06-14T11:19:59Z,2022-06-14T11:29:59Z,2022-06-14T12:00:00Z,,System security,Remain,MN 97250,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-14T11:19:59Z,QPS5,Origin Energy Electricity Limited,SA1,2022-06-14T11:19:59Z,2022-06-14T11:29:59Z,2022-06-14T14:00:00Z,,System security,Synchronise,MN 97250,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-14T11:19:59Z,TORRB3,AGL SA Generation Pty Limited,SA1,2022-06-14T11:35:00Z,2022-06-14T14:00:00Z,2022-06-15T14:00:00Z,,System security,Synchronise,MN 97250,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-14T11:19:59Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-06-14T15:00:00Z,2022-06-14T21:00:00Z,2022-06-15T14:00:00Z,,System security,Remain,MN 97250,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-14T11:19:59Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-06-15T15:14:59Z,2022-06-15T23:00:00Z,2022-06-16T06:59:59Z,,System security,Remain,MN 97250,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-06-24T17:00:00Z,BARKIPS1,AGL SA Generation Pty Limited,SA1,2022-06-16T08:02:00Z,2022-06-16T08:10:00Z,2022-06-16T08:50:00Z,,System security,Synchronise,A possible intervention notice was not published due to the rapidly unfolding nature of events during this period,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-07-15T17:15:00Z,BARKIPS1,AGL SA Generation Pty Limited,SA1,2022-06-17T11:02:00Z,2022-06-17T11:05:00Z,2022-06-17T15:35:00Z,,System security,Synchronise,A possible intervention notice was not published due to the rapidly unfolding nature of events during this period,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-07-15T17:15:00Z,TORRB2,AGL SA Generation Pty Limited,SA1,2022-06-24T17:00:00Z,2022-06-25T09:30:00Z,2022-06-25T15:30:00Z,,System security,Synchronise,MN 99416,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-07-15T17:15:00Z,TORRB3,AGL SA Generation Pty Limited,SA1,2022-07-15T17:15:00Z,2022-07-16T00:59:59Z,2022-07-17T14:29:59Z,,System security,Remain,MN 100264,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
2022-07-15T17:15:00Z,TORRB4,AGL SA Generation Pty Limited,SA1,2022-07-15T17:15:00Z,2022-07-16T01:30:00Z,2022-07-17T15:30:00Z,,System security,Remain,MN 100264,,,,,,,old,NEM Event System security energy directions to SA generators 1 January 2021 to 7 January 2023.xlsx
