DUID,cal_day,exit_day,atype
TORRB3,2024-11-16,TRUE,priced-out
TORRB3,2024-11-17,TRUE,priced-out
TORRB3,2024-11-18,TRUE,priced-out
TORRB3,2024-11-19,TRUE,priced-out
TORRB3,2024-11-20,TRUE,priced-out
TORRB3,2024-11-21,TRUE,priced-out
TORRB3,2024-11-22,FALSE,
TORRB3,2024-11-23,FALSE,
TORRB3,2024-11-24,FALSE,
TORRB3,2024-11-25,FALSE,
TORRB3,2024-11-26,TRUE,partial
TORRB3,2024-11-27,TRUE,priced-out
TORRB3,2024-11-28,TRUE,priced-out
TORRB3,2024-11-29,FALSE,
TORRB3,2024-11-30,FALSE,
TORRB3,2024-12-01,FALSE,
TORRB3,2024-12-02,FALSE,
TORRB3,2024-12-03,FALSE,
TORRB3,2024-12-04,TRUE,priced-out
TORRB3,2024-12-05,FALSE,
TORRB3,2024-12-06,FALSE,
TORRB3,2024-12-07,FALSE,
TORRB3,2024-12-08,FALSE,
TORRB3,2024-12-09,FALSE,
TORRB3,2024-12-10,FALSE,
TORRB3,2024-12-11,FALSE,
TORRB3,2024-12-12,TRUE,partial
TORRB3,2024-12-13,TRUE,full exit
TORRB3,2024-12-14,TRUE,full exit
TORRB3,2024-12-15,TRUE,partial
TORRB3,2024-12-16,FALSE,
TORRB3,2024-12-17,TRUE,priced-out
TORRB3,2024-12-18,TRUE,priced-out
TORRB3,2024-12-19,FALSE,
TORRB3,2024-12-20,TRUE,full exit
TORRB3,2024-12-21,TRUE,priced-out
TORRB3,2024-12-22,TRUE,priced-out
TORRB3,2024-12-23,TRUE,priced-out
TORRB3,2024-12-24,TRUE,partial
TORRB3,2024-12-25,TRUE,priced-out
TORRB3,2024-12-26,TRUE,priced-out
TORRB3,2024-12-27,TRUE,priced-out
TORRB3,2024-12-28,TRUE,priced-out
TORRB3,2024-12-29,TRUE,priced-out
TORRB3,2024-12-30,TRUE,priced-out
TORRB3,2024-12-31,TRUE,priced-out
TORRB4,2022-01-01,TRUE,full exit
TORRB4,2022-01-02,TRUE,full exit
TORRB4,2022-01-03,TRUE,partial
TORRB4,2022-01-04,TRUE,partial
TORRB4,2022-01-05,TRUE,priced-out
TORRB4,2022-01-06,TRUE,partial
TORRB4,2022-01-07,TRUE,partial
TORRB4,2022-01-08,TRUE,partial
TORRB4,2022-01-09,TRUE,partial
TORRB4,2022-01-10,TRUE,partial
TORRB4,2022-01-11,FALSE,
TORRB4,2022-01-12,TRUE,partial
TORRB4,2022-01-13,TRUE,full exit
TORRB4,2022-01-14,TRUE,full exit
TORRB4,2022-01-15,TRUE,partial
TORRB4,2022-01-16,TRUE,partial
TORRB4,2022-01-17,TRUE,partial
TORRB4,2022-01-18,TRUE,partial
TORRB4,2022-01-19,TRUE,priced-out
TORRB4,2022-01-20,TRUE,partial
TORRB4,2022-01-21,TRUE,partial
TORRB4,2022-01-22,TRUE,partial
TORRB4,2022-01-23,TRUE,partial
TORRB4,2022-01-24,TRUE,partial
TORRB4,2022-01-25,FALSE,
TORRB4,2022-01-26,FALSE,
TORRB4,2022-01-27,TRUE,partial
TORRB4,2022-01-28,TRUE,full exit
TORRB4,2022-01-29,TRUE,partial
TORRB4,2022-01-30,TRUE,partial
TORRB4,2022-01-31,TRUE,partial
TORRB4,2022-02-01,TRUE,partial
TORRB4,2022-02-02,TRUE,partial
TORRB4,2022-02-03,TRUE,priced-out
TORRB4,2022-02-04,TRUE,priced-out
TORRB4,2022-02-05,TRUE,priced-out
TORRB4,2022-02-06,TRUE,partial
TORRB4,2022-02-07,TRUE,partial
TORRB4,2022-02-08,FALSE,
TORRB4,2022-02-09,TRUE,partial
TORRB4,2022-02-10,TRUE,partial
TORRB4,2022-02-11,TRUE,partial
TORRB4,2022-02-12,TRUE,partial
TORRB4,2022-02-13,TRUE,full exit
TORRB4,2022-02-14,TRUE,full exit
TORRB4,2022-02-15,TRUE,full exit
TORRB4,2022-02-16,TRUE,partial
TORRB4,2022-02-17,TRUE,partial
TORRB4,2022-02-18,TRUE,partial
TORRB4,2022-02-19,TRUE,partial
TORRB4,2022-02-20,TRUE,partial
TORRB4,2022-02-21,TRUE,partial
TORRB4,2022-02-22,TRUE,partial
TORRB4,2022-02-23,TRUE,full exit
TORRB4,2022-02-24,TRUE,full exit
TORRB4,2022-02-25,TRUE,priced-out
TORRB4,2022-02-26,TRUE,partial
TORRB4,2022-02-27,TRUE,full exit
TORRB4,2022-02-28,TRUE,full exit
TORRB4,2022-03-01,TRUE,full exit
TORRB4,2022-03-02,TRUE,full exit
TORRB4,2022-03-03,TRUE,partial
TORRB4,2022-03-04,TRUE,full exit
TORRB4,2022-03-05,TRUE,full exit
TORRB4,2022-03-06,TRUE,full exit
TORRB4,2022-03-07,TRUE,full exit
TORRB4,2022-03-08,TRUE,full exit
TORRB4,2022-03-09,TRUE,full exit
TORRB4,2022-03-10,TRUE,full exit
TORRB4,2022-03-11,TRUE,full exit
TORRB4,2022-03-12,TRUE,full exit
TORRB4,2022-03-13,TRUE,full exit
TORRB4,2022-03-14,TRUE,full exit
TORRB4,2022-03-15,TRUE,full exit
TORRB4,2022-03-16,TRUE,full exit
TORRB4,2022-03-17,TRUE,partial
TORRB4,2022-03-18,TRUE,partial
TORRB4,2022-03-19,TRUE,partial
TORRB4,2022-03-20,TRUE,priced-out
TORRB4,2022-03-21,TRUE,partial
TORRB4,2022-03-22,TRUE,full exit
TORRB4,2022-03-23,TRUE,full exit
TORRB4,2022-03-24,TRUE,partial
TORRB4,2022-03-25,TRUE,partial
TORRB4,2022-03-26,TRUE,partial
TORRB4,2022-03-27,TRUE,partial
TORRB4,2022-03-28,FALSE,
TORRB4,2022-03-29,TRUE,full exit
TORRB4,2022-03-30,TRUE,partial
TORRB4,2022-03-31,TRUE,priced-out
TORRB4,2022-04-01,TRUE,priced-out
TORRB4,2022-04-02,TRUE,partial
TORRB4,2022-04-03,TRUE,partial
TORRB4,2022-04-04,FALSE,
TORRB4,2022-04-05,TRUE,partial
TORRB4,2022-04-06,TRUE,full exit
TORRB4,2022-04-07,TRUE,partial
TORRB4,2022-04-08,TRUE,partial
TORRB4,2022-04-09,TRUE,partial
TORRB4,2022-04-10,TRUE,priced-out
TORRB4,2022-04-11,TRUE,partial
TORRB4,2022-04-12,TRUE,full exit
TORRB4,2022-04-13,TRUE,full exit
TORRB4,2022-04-14,TRUE,partial
TORRB4,2022-04-15,TRUE,partial
TORRB4,2022-04-16,TRUE,partial
TORRB4,2022-04-17,TRUE,partial
TORRB4,2022-04-18,FALSE,
TORRB4,2022-04-19,FALSE,
TORRB4,2022-04-20,FALSE,
TORRB4,2022-04-21,FALSE,
TORRB4,2022-04-22,FALSE,
TORRB4,2022-04-23,TRUE,full exit
TORRB4,2022-04-24,TRUE,partial
TORRB4,2022-04-25,TRUE,partial
TORRB4,2022-04-26,TRUE,partial
TORRB4,2022-04-27,TRUE,partial
TORRB4,2022-04-28,FALSE,
TORRB4,2022-04-29,FALSE,
TORRB4,2022-04-30,FALSE,
TORRB4,2022-05-01,FALSE,
TORRB4,2022-05-02,FALSE,
TORRB4,2022-05-03,TRUE,priced-out
TORRB4,2022-05-04,FALSE,
TORRB4,2022-05-05,FALSE,
TORRB4,2022-05-06,FALSE,
TORRB4,2022-05-07,FALSE,
TORRB4,2022-05-08,FALSE,
TORRB4,2022-05-09,FALSE,
TORRB4,2022-05-10,FALSE,
TORRB4,2022-05-11,FALSE,
TORRB4,2022-05-12,FALSE,
TORRB4,2022-05-13,FALSE,
TORRB4,2022-05-14,TRUE,partial
TORRB4,2022-05-15,TRUE,partial
TORRB4,2022-05-16,TRUE,priced-out
TORRB4,2022-05-17,FALSE,
TORRB4,2022-05-18,FALSE,
TORRB4,2022-05-19,FALSE,
TORRB4,2022-05-20,FALSE,
TORRB4,2022-05-21,TRUE,priced-out
TORRB4,2022-05-22,TRUE,priced-out
TORRB4,2022-05-23,TRUE,priced-out
TORRB4,2022-05-24,TRUE,full exit
TORRB4,2022-05-25,TRUE,full exit
TORRB4,2022-05-26,TRUE,full exit
TORRB4,2022-05-27,TRUE,full exit
TORRB4,2022-05-28,TRUE,partial
TORRB4,2022-05-29,TRUE,partial
TORRB4,2022-05-30,TRUE,partial
TORRB4,2022-05-31,TRUE,partial
TORRB4,2022-06-01,TRUE,partial
TORRB4,2022-06-02,TRUE,full exit
TORRB4,2022-06-03,TRUE,full exit
TORRB4,2022-06-04,TRUE,full exit
TORRB4,2022-06-05,TRUE,full exit
TORRB4,2022-06-06,TRUE,full exit
TORRB4,2022-06-07,TRUE,full exit
TORRB4,2022-06-08,TRUE,full exit
TORRB4,2022-06-09,TRUE,full exit
TORRB4,2022-06-10,TRUE,full exit
TORRB4,2022-06-11,TRUE,full exit
TORRB4,2022-06-12,TRUE,full exit
TORRB4,2022-06-13,TRUE,full exit
TORRB4,2022-06-14,TRUE,full exit
TORRB4,2022-06-15,TRUE,full exit
TORRB4,2022-06-16,TRUE,full exit
TORRB4,2022-06-17,TRUE,full exit
TORRB4,2022-06-18,TRUE,full exit
TORRB4,2022-06-19,TRUE,full exit
TORRB4,2022-06-20,TRUE,full exit
TORRB4,2022-06-21,TRUE,full exit
TORRB4,2022-06-22,TRUE,partial
TORRB4,2022-06-23,TRUE,full exit
TORRB4,2022-06-24,TRUE,full exit
TORRB4,2022-06-25,TRUE,full exit
TORRB4,2022-06-26,TRUE,full exit
TORRB4,2022-06-27,TRUE,full exit
TORRB4,2022-06-28,TRUE,full exit
TORRB4,2022-06-29,FALSE,
TORRB4,2022-06-30,FALSE,
TORRB4,2022-07-01,TRUE,partial
TORRB4,2022-07-02,TRUE,full exit
TORRB4,2022-07-03,TRUE,full exit
TORRB4,2022-07-04,TRUE,full exit
TORRB4,2022-07-05,TRUE,partial
TORRB4,2022-07-06,FALSE,
TORRB4,2022-07-07,TRUE,partial
TORRB4,2022-07-08,TRUE,full exit
TORRB4,2022-07-09,TRUE,full exit
TORRB4,2022-07-10,TRUE,full exit
TORRB4,2022-07-11,TRUE,full exit
TORRB4,2022-07-12,TRUE,full exit
TORRB4,2022-07-13,TRUE,partial
TORRB4,2022-07-14,FALSE,
TORRB4,2022-07-15,FALSE,
TORRB4,2022-07-16,TRUE,priced-out
TORRB4,2022-07-17,TRUE,priced-out
TORRB4,2022-07-18,FALSE,
TORRB4,2022-07-19,FALSE,
TORRB4,2022-07-20,FALSE,
TORRB4,2022-07-21,FALSE,
TORRB4,2022-07-22,FALSE,
TORRB4,2022-07-23,FALSE,
TORRB4,2022-07-24,TRUE,partial
TORRB4,2022-07-25,TRUE,priced-out
TORRB4,2022-07-26,TRUE,partial
TORRB4,2022-07-27,TRUE,full exit
TORRB4,2022-07-28,TRUE,full exit
TORRB4,2022-07-29,TRUE,full exit
TORRB4,2022-07-30,TRUE,full exit
TORRB4,2022-07-31,TRUE,full exit
TORRB4,2022-08-01,TRUE,full exit
TORRB4,2022-08-02,TRUE,full exit
TORRB4,2022-08-03,TRUE,full exit
TORRB4,2022-08-04,TRUE,full exit
TORRB4,2022-08-05,TRUE,full exit
TORRB4,2022-08-06,TRUE,full exit
TORRB4,2022-08-07,TRUE,full exit
TORRB4,2022-08-08,FALSE,
TORRB4,2022-08-09,FALSE,
TORRB4,2022-08-10,FALSE,
TORRB4,2022-08-11,FALSE,
TORRB4,2022-08-12,FALSE,
TORRB4,2022-08-13,FALSE,
TORRB4,2022-08-14,FALSE,
TORRB4,2022-08-15,FALSE,
TORRB4,2022-08-16,FALSE,
TORRB4,2022-08-17,TRUE,priced-out
TORRB4,2022-08-18,TRUE,full exit
TORRB4,2022-08-19,TRUE,full exit
TORRB4,2022-08-20,TRUE,full exit
TORRB4,2022-08-21,TRUE,partial
TORRB4,2022-08-22,FALSE,
TORRB4,2022-08-23,FALSE,
TORRB4,2022-08-24,FALSE,
TORRB4,2022-08-25,FALSE,
TORRB4,2022-08-26,FALSE,
TORRB4,2022-08-27,FALSE,
TORRB4,2022-08-28,TRUE,priced-out
TORRB4,2022-08-29,TRUE,priced-out
TORRB4,2022-08-30,FALSE,
TORRB4,2022-08-31,FALSE,
TORRB4,2022-09-01,FALSE,
TORRB4,2022-09-02,FALSE,
TORRB4,2022-09-03,FALSE,
TORRB4,2022-09-04,FALSE,
TORRB4,2022-09-05,FALSE,
TORRB4,2022-09-06,FALSE,
TORRB4,2022-09-07,FALSE,
TORRB4,2022-09-08,TRUE,priced-out
TORRB4,2022-09-09,TRUE,priced-out
TORRB4,2022-09-10,FALSE,
TORRB4,2022-09-11,FALSE,
TORRB4,2022-09-12,FALSE,
TORRB4,2022-09-13,FALSE,
TORRB4,2022-09-14,TRUE,priced-out
TORRB4,2022-09-15,TRUE,partial
TORRB4,2022-09-16,TRUE,priced-out
TORRB4,2022-09-17,TRUE,priced-out
TORRB4,2022-09-18,TRUE,priced-out
TORRB4,2022-09-19,TRUE,partial
TORRB4,2022-09-20,TRUE,priced-out
TORRB4,2022-09-21,TRUE,priced-out
TORRB4,2022-09-22,FALSE,
TORRB4,2022-09-23,FALSE,
TORRB4,2022-09-24,FALSE,
TORRB4,2022-09-25,FALSE,
TORRB4,2022-09-26,FALSE,
TORRB4,2022-09-27,FALSE,
TORRB4,2022-09-28,FALSE,
TORRB4,2022-09-29,FALSE,
TORRB4,2022-09-30,TRUE,full exit
TORRB4,2022-10-01,TRUE,partial
TORRB4,2022-10-02,FALSE,
TORRB4,2022-10-03,TRUE,priced-out
TORRB4,2022-10-04,TRUE,partial
TORRB4,2022-10-05,TRUE,full exit
TORRB4,2022-10-06,FALSE,
TORRB4,2022-10-07,TRUE,priced-out
TORRB4,2022-10-08,FALSE,
TORRB4,2022-10-09,FALSE,
TORRB4,2022-10-10,TRUE,partial
TORRB4,2022-10-11,TRUE,full exit
TORRB4,2022-10-12,TRUE,full exit
TORRB4,2022-10-13,TRUE,full exit
TORRB4,2022-10-14,TRUE,full exit
TORRB4,2022-10-15,TRUE,full exit
TORRB4,2022-10-16,TRUE,full exit
TORRB4,2022-10-17,TRUE,full exit
TORRB4,2022-10-18,TRUE,full exit
TORRB4,2022-10-19,TRUE,full exit
TORRB4,2022-10-20,TRUE,full exit
TORRB4,2022-10-21,TRUE,full exit
TORRB4,2022-10-22,TRUE,full exit
TORRB4,2022-10-23,TRUE,full exit
TORRB4,2022-10-24,TRUE,full exit
TORRB4,2022-10-25,TRUE,full exit
TORRB4,2022-10-26,TRUE,full exit
TORRB4,2022-10-27,TRUE,full exit
TORRB4,2022-10-28,TRUE,full exit
TORRB4,2022-10-29,TRUE,full exit
TORRB4,2022-10-30,TRUE,full exit
TORRB4,2022-10-31,TRUE,full exit
TORRB4,2022-11-01,TRUE,full exit
TORRB4,2022-11-02,TRUE,full exit
TORRB4,2022-11-03,TRUE,full exit
TORRB4,2022-11-04,TRUE,full exit
TORRB4,2022-11-05,TRUE,full exit
TORRB4,2022-11-06,TRUE,full exit
TORRB4,2022-11-07,TRUE,full exit
TORRB4,2022-11-08,TRUE,full exit
TORRB4,2022-11-09,TRUE,full exit
TORRB4,2022-11-10,TRUE,partial
TORRB4,2022-11-11,TRUE,partial
TORRB4,2022-11-12,TRUE,partial
TORRB4,2022-11-13,TRUE,priced-out
TORRB4,2022-11-14,FALSE,
TORRB4,2022-11-15,FALSE,
TORRB4,2022-11-16,FALSE,
TORRB4,2022-11-17,TRUE,priced-out
TORRB4,2022-11-18,TRUE,priced-out
TORRB4,2022-11-19,FALSE,
TORRB4,2022-11-20,TRUE,priced-out
TORRB4,2022-11-21,TRUE,partial
TORRB4,2022-11-22,TRUE,full exit
TORRB4,2022-11-23,TRUE,partial
TORRB4,2022-11-24,FALSE,
TORRB4,2022-11-25,TRUE,partial
TORRB4,2022-11-26,TRUE,partial
TORRB4,2022-11-27,TRUE,partial
TORRB4,2022-11-28,TRUE,partial
TORRB4,2022-11-29,TRUE,partial
TORRB4,2022-11-30,TRUE,partial
TORRB4,2022-12-01,TRUE,priced-out
TORRB4,2022-12-02,TRUE,partial
TORRB4,2022-12-03,TRUE,partial
TORRB4,2022-12-04,TRUE,partial
TORRB4,2022-12-05,TRUE,full exit
TORRB4,2022-12-06,TRUE,full exit
TORRB4,2022-12-07,TRUE,full exit
TORRB4,2022-12-08,TRUE,full exit
TORRB4,2022-12-09,TRUE,full exit
TORRB4,2022-12-10,TRUE,full exit
TORRB4,2022-12-11,TRUE,full exit
TORRB4,2022-12-12,TRUE,partial
TORRB4,2022-12-13,TRUE,partial
TORRB4,2022-12-14,TRUE,priced-out
TORRB4,2022-12-15,TRUE,partial
TORRB4,2022-12-16,TRUE,priced-out
TORRB4,2022-12-17,TRUE,priced-out
TORRB4,2022-12-18,TRUE,priced-out
TORRB4,2022-12-19,TRUE,priced-out
TORRB4,2022-12-20,TRUE,priced-out
TORRB4,2022-12-21,TRUE,partial
TORRB4,2022-12-22,TRUE,partial
TORRB4,2022-12-23,TRUE,partial
TORRB4,2022-12-24,TRUE,partial
TORRB4,2022-12-25,TRUE,partial
TORRB4,2022-12-26,TRUE,partial
TORRB4,2022-12-27,TRUE,partial
TORRB4,2022-12-28,TRUE,priced-out
TORRB4,2022-12-29,TRUE,priced-out
TORRB4,2022-12-30,TRUE,priced-out
TORRB4,2022-12-31,TRUE,partial
TORRB4,2023-01-01,TRUE,partial
TORRB4,2023-01-02,TRUE,priced-out
TORRB4,2023-01-03,TRUE,priced-out
TORRB4,2023-01-04,TRUE,priced-out
TORRB4,2023-01-05,TRUE,priced-out
TORRB4,2023-01-06,TRUE,priced-out
TORRB4,2023-01-07,TRUE,partial
TORRB4,2023-01-08,TRUE,partial
TORRB4,2023-01-09,TRUE,priced-out
TORRB4,2023-01-10,TRUE,partial
TORRB4,2023-01-11,TRUE,partial
TORRB4,2023-01-12,FALSE,
TORRB4,2023-01-13,TRUE,partial
TORRB4,2023-01-14,TRUE,full exit
TORRB4,2023-01-15,TRUE,full exit
TORRB4,2023-01-16,TRUE,full exit
TORRB4,2023-01-17,TRUE,full exit
TORRB4,2023-01-18,TRUE,full exit
TORRB4,2023-01-19,TRUE,full exit
TORRB4,2023-01-20,TRUE,full exit
TORRB4,2023-01-21,TRUE,full exit
TORRB4,2023-01-22,TRUE,full exit
TORRB4,2023-01-23,TRUE,full exit
TORRB4,2023-01-24,TRUE,full exit
TORRB4,2023-01-25,TRUE,partial
TORRB4,2023-01-26,TRUE,partial
TORRB4,2023-01-27,TRUE,full exit
TORRB4,2023-01-28,TRUE,partial
TORRB4,2023-01-29,TRUE,full exit
TORRB4,2023-01-30,TRUE,partial
TORRB4,2023-01-31,TRUE,partial
TORRB4,2023-02-01,TRUE,partial
TORRB4,2023-02-02,TRUE,priced-out
TORRB4,2023-02-03,TRUE,partial
TORRB4,2023-02-04,TRUE,partial
TORRB4,2023-02-05,TRUE,partial
TORRB4,2023-02-06,TRUE,priced-out
TORRB4,2023-02-07,TRUE,partial
TORRB4,2023-02-08,TRUE,partial
TORRB4,2023-02-09,TRUE,full exit
TORRB4,2023-02-10,TRUE,full exit
TORRB4,2023-02-11,TRUE,full exit
TORRB4,2023-02-12,TRUE,full exit
TORRB4,2023-02-13,TRUE,full exit
TORRB4,2023-02-14,TRUE,full exit
TORRB4,2023-02-15,TRUE,full exit
TORRB4,2023-02-16,TRUE,partial
TORRB4,2023-02-17,TRUE,partial
TORRB4,2023-02-18,TRUE,full exit
TORRB4,2023-02-19,TRUE,full exit
TORRB4,2023-02-20,TRUE,partial
TORRB4,2023-02-21,TRUE,full exit
TORRB4,2023-02-22,TRUE,full exit
TORRB4,2023-02-23,TRUE,partial
TORRB4,2023-02-24,TRUE,full exit
TORRB4,2023-02-25,TRUE,full exit
TORRB4,2023-02-26,TRUE,partial
TORRB4,2023-02-27,TRUE,partial
TORRB4,2023-02-28,TRUE,priced-out
TORRB4,2023-03-01,TRUE,priced-out
TORRB4,2023-03-02,TRUE,full exit
TORRB4,2023-03-03,TRUE,partial
TORRB4,2023-03-04,TRUE,partial
TORRB4,2023-03-05,TRUE,priced-out
TORRB4,2023-03-06,TRUE,priced-out
TORRB4,2023-03-07,TRUE,priced-out
TORRB4,2023-03-08,TRUE,partial
TORRB4,2023-03-09,TRUE,partial
TORRB4,2023-03-10,TRUE,partial
TORRB4,2023-03-11,TRUE,partial
TORRB4,2023-03-12,TRUE,partial
TORRB4,2023-03-13,TRUE,partial
TORRB4,2023-03-14,TRUE,partial
TORRB4,2023-03-15,TRUE,partial
TORRB4,2023-03-16,TRUE,partial
TORRB4,2023-03-17,TRUE,full exit
TORRB4,2023-03-18,TRUE,partial
TORRB4,2023-03-19,TRUE,partial
TORRB4,2023-03-20,TRUE,partial
TORRB4,2023-03-21,TRUE,full exit
TORRB4,2023-03-22,TRUE,full exit
TORRB4,2023-03-23,TRUE,full exit
TORRB4,2023-03-24,TRUE,full exit
TORRB4,2023-03-25,TRUE,full exit
TORRB4,2023-03-26,TRUE,full exit
TORRB4,2023-03-27,TRUE,full exit
TORRB4,2023-03-28,TRUE,full exit
TORRB4,2023-03-29,TRUE,full exit
TORRB4,2023-03-30,TRUE,full exit
TORRB4,2023-03-31,TRUE,partial
TORRB4,2023-04-01,TRUE,partial
TORRB4,2023-04-02,TRUE,partial
TORRB4,2023-04-03,TRUE,partial
TORRB4,2023-04-04,TRUE,full exit
TORRB4,2023-04-05,TRUE,full exit
TORRB4,2023-04-06,TRUE,full exit
TORRB4,2023-04-07,TRUE,full exit
TORRB4,2023-04-08,TRUE,full exit
TORRB4,2023-04-09,TRUE,full exit
TORRB4,2023-04-10,TRUE,full exit
TORRB4,2023-04-11,TRUE,full exit
TORRB4,2023-04-12,TRUE,full exit
TORRB4,2023-04-13,TRUE,full exit
TORRB4,2023-04-14,TRUE,full exit
TORRB4,2023-04-15,TRUE,full exit
TORRB4,2023-04-16,TRUE,full exit
TORRB4,2023-04-17,TRUE,full exit
TORRB4,2023-04-18,TRUE,full exit
TORRB4,2023-04-19,TRUE,full exit
TORRB4,2023-04-20,TRUE,full exit
TORRB4,2023-04-21,TRUE,full exit
TORRB4,2023-04-22,TRUE,full exit
TORRB4,2023-04-23,TRUE,full exit
TORRB4,2023-04-24,TRUE,full exit
TORRB4,2023-04-25,TRUE,full exit
TORRB4,2023-04-26,TRUE,full exit
TORRB4,2023-04-27,TRUE,full exit
TORRB4,2023-04-28,TRUE,full exit
TORRB4,2023-04-29,TRUE,full exit
TORRB4,2023-04-30,TRUE,full exit
TORRB4,2023-05-01,TRUE,full exit
TORRB4,2023-05-02,TRUE,full exit
TORRB4,2023-05-03,TRUE,full exit
TORRB4,2023-05-04,TRUE,partial
TORRB4,2023-05-05,FALSE,
TORRB4,2023-05-06,FALSE,
TORRB4,2023-05-07,FALSE,
TORRB4,2023-05-08,FALSE,
TORRB4,2023-05-09,FALSE,
TORRB4,2023-05-10,FALSE,
TORRB4,2023-05-11,FALSE,
TORRB4,2023-05-12,TRUE,partial
TORRB4,2023-05-13,TRUE,partial
TORRB4,2023-05-14,TRUE,partial
TORRB4,2023-05-15,TRUE,full exit
TORRB4,2023-05-16,TRUE,partial
TORRB4,2023-05-17,FALSE,
TORRB4,2023-05-18,FALSE,
TORRB4,2023-05-19,FALSE,
TORRB4,2023-05-20,FALSE,
TORRB4,2023-05-21,FALSE,
TORRB4,2023-05-22,FALSE,
TORRB4,2023-05-23,FALSE,
TORRB4,2023-05-24,TRUE,priced-out
TORRB4,2023-05-25,TRUE,partial
TORRB4,2023-05-26,FALSE,
TORRB4,2023-05-27,TRUE,full exit
TORRB4,2023-05-28,TRUE,partial
TORRB4,2023-05-29,TRUE,partial
TORRB4,2023-05-30,TRUE,partial
TORRB4,2023-05-31,TRUE,partial
TORRB4,2023-06-01,TRUE,partial
TORRB4,2023-06-02,TRUE,full exit
TORRB4,2023-06-03,TRUE,partial
TORRB4,2023-06-04,TRUE,partial
TORRB4,2023-06-05,TRUE,partial
TORRB4,2023-06-06,TRUE,priced-out
TORRB4,2023-06-07,TRUE,partial
TORRB4,2023-06-08,TRUE,full exit
TORRB4,2023-06-09,TRUE,full exit
TORRB4,2023-06-10,TRUE,full exit
TORRB4,2023-06-11,TRUE,full exit
TORRB4,2023-06-12,TRUE,full exit
TORRB4,2023-06-13,TRUE,full exit
TORRB4,2023-06-14,TRUE,full exit
TORRB4,2023-06-15,TRUE,full exit
TORRB4,2023-06-16,TRUE,full exit
TORRB4,2023-06-17,TRUE,full exit
TORRB4,2023-06-18,TRUE,full exit
TORRB4,2023-06-19,TRUE,partial
TORRB4,2023-06-20,FALSE,
TORRB4,2023-06-21,FALSE,
TORRB4,2023-06-22,TRUE,partial
TORRB4,2023-06-23,TRUE,full exit
TORRB4,2023-06-24,TRUE,full exit
TORRB4,2023-06-25,TRUE,full exit
TORRB4,2023-06-26,TRUE,full exit
TORRB4,2023-06-27,TRUE,partial
TORRB4,2023-06-28,FALSE,
TORRB4,2023-06-29,TRUE,partial
TORRB4,2023-06-30,TRUE,full exit
TORRB4,2023-07-01,TRUE,full exit
TORRB4,2023-07-02,TRUE,full exit
TORRB4,2023-07-03,TRUE,full exit
TORRB4,2023-07-04,TRUE,full exit
TORRB4,2023-07-05,TRUE,full exit
TORRB4,2023-07-06,TRUE,full exit
TORRB4,2023-07-07,TRUE,full exit
TORRB4,2023-07-08,TRUE,full exit
TORRB4,2023-07-09,TRUE,full exit
TORRB4,2023-07-10,TRUE,full exit
TORRB4,2023-07-11,TRUE,full exit
TORRB4,2023-07-12,TRUE,full exit
TORRB4,2023-07-13,TRUE,full exit
TORRB4,2023-07-14,TRUE,partial
TORRB4,2023-07-15,TRUE,partial
TORRB4,2023-07-16,TRUE,partial
TORRB4,2023-07-17,TRUE,partial
TORRB4,2023-07-18,TRUE,full exit
TORRB4,2023-07-19,TRUE,full exit
TORRB4,2023-07-20,TRUE,priced-out
TORRB4,2023-07-21,TRUE,partial
TORRB4,2023-07-22,TRUE,partial
TORRB4,2023-07-23,TRUE,partial
TORRB4,2023-07-24,FALSE,
TORRB4,2023-07-25,FALSE,
TORRB4,2023-07-26,TRUE,partial
TORRB4,2023-07-27,TRUE,priced-out
TORRB4,2023-07-28,TRUE,partial
TORRB4,2023-07-29,TRUE,full exit
TORRB4,2023-07-30,TRUE,full exit
TORRB4,2023-07-31,TRUE,full exit
TORRB4,2023-08-01,TRUE,partial
TORRB4,2023-08-02,TRUE,full exit
TORRB4,2023-08-03,TRUE,priced-out
TORRB4,2023-08-04,TRUE,partial
TORRB4,2023-08-05,FALSE,
TORRB4,2023-08-06,FALSE,
TORRB4,2023-08-07,TRUE,partial
TORRB4,2023-08-08,TRUE,partial
TORRB4,2023-08-09,TRUE,partial
TORRB4,2023-08-10,TRUE,full exit
TORRB4,2023-08-11,TRUE,full exit
TORRB4,2023-08-12,TRUE,full exit
TORRB4,2023-08-13,TRUE,full exit
TORRB4,2023-08-14,TRUE,full exit
TORRB4,2023-08-15,TRUE,full exit
TORRB4,2023-08-16,TRUE,full exit
TORRB4,2023-08-17,TRUE,partial
TORRB4,2023-08-18,TRUE,partial
TORRB4,2023-08-19,TRUE,partial
TORRB4,2023-08-20,TRUE,full exit
TORRB4,2023-08-21,TRUE,partial
TORRB4,2023-08-22,FALSE,
TORRB4,2023-08-23,FALSE,
TORRB4,2023-08-24,FALSE,
TORRB4,2023-08-25,FALSE,
TORRB4,2023-08-26,FALSE,
TORRB4,2023-08-27,FALSE,
TORRB4,2023-08-28,TRUE,partial
TORRB4,2023-08-29,TRUE,full exit
TORRB4,2023-08-30,TRUE,full exit
TORRB4,2023-08-31,TRUE,full exit
TORRB4,2023-09-01,TRUE,full exit
TORRB4,2023-09-02,TRUE,full exit
TORRB4,2023-09-03,TRUE,full exit
TORRB4,2023-09-04,TRUE,full exit
